sentence_id,idea_id,central,size
52832,6359,"The inclusion of the object scope ('all the information we have collected about you') clarifies the extent of the entitlement, a characteristic feature of a descriptive statement that defines the right's reach.",1
52832,6476,"When a sentence frames an action as a user-initiated request ('you can request') for personal information already collected, it signals a description of a privacy right rather than a statement of operational practice.",3
52832,8368,"When a sentence uses directive phrasing like 'You can request us to...' to spell out the action the right permits, it serves to inform the user of the scope and mechanism of the right, which is the core function of a description.",1
52832,871,"A sentence that explicitly names a right (e.g., 'Right to Delete') and states that the user may request a specific action (deletion) is a direct description of that right.",5
52833,1143,A sentence that begins with a named right and explains how to exercise it by contacting the data controller falls under a description of that right.,1
52833,2705,A sentence that translates a legal right into the specific action it permits the data subject to take is recognized as a description of that right.,2
52833,6063,Stating the specific action the organization will take upon request—correction—signals that the sentence is an explanatory description of the correction right.,1
52833,6503,"The presence of a conditional clause describing an inaccuracy establishes that the statement is about correcting existing data, not about deletion or other actions.",1
52834,5901,Statements opening with 'in response' that elaborate on the practical consequences of a previously introduced request directly describe the application of that corresponding right.,1
52834,6149,"Text that explains both the fulfillment of a request and the legitimate limitations to that fulfillment (e.g., retention for legal obligations) serves to define the scope of the underlying data subject right.",1
52834,6326,"The inclusion of exceptions tied to legal compliance, dispute resolution, or agreement enforcement indicates detailed elaboration of a right's boundaries, which is characteristic of a description of that right.",1
52834,811,"A sentence describing the action an organization takes in response to a data subject's exercise of a privacy right is categorized by that right, even when the stated action is a related remedy like removal rather than the literal correction.",1
52837,1169,"Mention of specific categories like 'Sensitive Personal Information' in connection with limiting further processing ties the sentence to the corresponding privacy right, signaling that it describes the right to restrict use of that data.",8
52837,1887,A sentence that explicitly grants the data subject a right to object to or restrict the processing of their personal information is describing a limitation on the use of that information.,4
52837,2857,"A sentence that states a user's ability to prohibit the processing of their data, especially when followed by a definition of the data types covered, is part of a disclosure about rights to limit data usage.",1
52837,6571,"When a sentence contains a heading naming the right immediately followed by a body asserting who holds that right, it signals that the content defines or describes the right.",2
52837,7199,"Using direct address such as 'You have the right to' signals that the sentence informs the consumer of a privacy right, which is characteristic of descriptions of rights to limit use of personal information.",1
52838,1617,A sentence that enumerates the categories of data falling under a defined term is essential for delimiting the scope of a related data-protection right.,1
52838,189,"A definition placed immediately after the statement of a right serves to specify the exact data types to which that right applies, thereby describing the right's boundaries.",1
52838,3448,"In privacy documentation, defining ambiguous terms like 'sensitive personal information' reduces uncertainty and thereby supports the clarity of user rights.",3
5285,2001,A statement that explicitly names a particular right and frames it as a prohibition against negative treatment arising from the exercise of other listed rights is characteristically a description of that anti-discrimination right.,4
5285,2017,"A sentence that explicitly names a statutory right (e.g., 'You have the right not to receive discriminatory treatment') and connects it to the exercise of other enumerated rights is a direct description of that non-discrimination right.",1
5285,206,"A description of a non-discrimination right typically appears as a standalone guarantee that protects against unequal treatment for invoking other rights, mirroring the structure of the underlying statutory provision.",3
5285,4386,"In legal summaries, a qualifying phrase like 'subject to certain limitations' is commonly attached to rights that are not absolute, and its presence highlights that the sentence is providing a precise scope description of that right.",1
5285,6300,"The inclusion of a qualifier such as 'subject to certain limitations' signals that the sentence is framing the right as a legal entitlement with defined boundaries, which is characteristic of a descriptive statement of the right.",2
5285,7021,The sentence's structure—asserting a right and then refining its scope—matches the pattern of a formal disclosure statement that informs consumers of their protected status when exercising privacy rights.,1
5285,7752,"When a sentence conveys both the prohibition of adverse treatment and the condition that it applies to actions taken under a specific privacy law (here, CCPA rights), it functions as a standalone explanation of the non-discrimination guarantee.",1
5285,8353,"When a sentence uses a direct construction such as 'you have the right not to receive...' and immediately ties that right to the exercise of previously enumerated rights, it is identifying a distinct statutory entitlement rather than merely restating a general principle.",1
52857,1150,A sentence that explicitly names a consumer privacy right in its heading and then elaborates on what that right allows the consumer to do is classified as a description of that right.,41
52857,1627,A statement that says the user can ask for a copy of the data the organization holds on them is a characteristic description of the right to know what personal information is collected.,2
52857,640,A privacy notice statement that pairs a specific right label with a direct action the user can take is classified according to the underlying data subject entitlement it describes.,1
52857,6644,"The presence of a requested access to information, rather than a mention of sharing, deletion, or correction, aligns the sentence specifically with the 'right to know' category rather than other privacy rights.",2
52861,2797,"A sentence that specifies the actions an organization will take after a user invokes a data subject right is treated as a description of that right, even when the stated action is deletion or removal rather than modification.",1
52861,3681,"Descriptions of data correction rights often include the organization's subsequent measures, such as cancellation or erasure, because such measures delineate how the right is operationalized in response to a request.",1
52861,5852,"Statements about retaining copies of information for legal compliance, dispute resolution, and contract enforcement are integral to explaining the boundaries of a correction right, and therefore fall under the label for that right.",1
52861,7700,"When a sentence appears within a section explicitly dedicated to a particular data protection right, its content is interpreted as elaborating on that right's scope, including any limitations or follow-up steps the organization commits to.",1
52872,644,"A privacy-policy sentence that enumerates the various channels or circumstances through which an organization obtains user data (e.g., direct contact, transactions, usage, public posts) serves as a disclosure of the categories of personal information collected, so it receives that label.",4
52872,682,"A provision that enumerates recipients both for business purposes and for legal or regulatory compliance reflects the comprehensive categorization that regulators expect in disclosures of categories of personal information sold, including any statutory exceptions.",1
52872,7064,"The use of an explicit introductory phrase like 'we may share your personal information with the following' followed by a categorized list signals a structured attempt to itemize data flows, which is a defining feature of a 'categories of personal information sold' statement.",1
52872,8538,"When a statement references sharing personal information contingent on user consent and participation in offers or contests, it describes a commercial data transfer that typically constitutes a 'sale' of personal information under modern privacy regulations.",1
52880,1849,"A sentence that explicitly enumerates a consumer's right to request information about the collection, use, disclosure, or sale of their personal data is classified as a description of the right to know about such data practices.",5
52880,3404,Citing a named statute (like 'Shine the Light') is a common way privacy policies signal that they are describing a legal right to know about personal information transfers.,1
52880,6257,"The presence of terms like 'direct marketing purposes' and 'third parties' clarifies that the disclosure right pertains specifically to the sale or sharing of personal information, aligning with a description of the right to know.",4
52880,819,"When a sentence explicitly states a right to access or request information about how personal data is shared with third parties, it constitutes a description of the right to know about personal information sold or shared.",4
52900,1898,A sentence that explicitly grants a user a right to halt data processing and specifies the conditions under which processing will cease is categorized under a description of an opt-out right.,2
52900,2317,A sentence that informs users of a specific mechanism (such as an opt-out or unsubscribe link) to stop receiving communications describes a right to limit the use of their personal data.,3
52900,252,"If the communication channel from which the user can unsubscribe is one through which the organization could include advertiser or partner messages, then the unsubscribe action effectively stops the flow of personal information to those parties, making the sentence a valid description of a sale opt-out right.",2
52900,902,"A sentence framed as an instruction for exercising a privacy right over personal data is categorized by the specific right it names, so an explicit 'opt out' instruction maps to the opt-out-of-sale descriptor.",2
52922,1256,A sentence that explicitly promises not to discriminate against consumers for exercising their privacy rights directly states and thereby describes the right to non-discrimination.,21
52922,206,"A description of a non-discrimination right typically appears as a standalone guarantee that protects against unequal treatment for invoking other rights, mirroring the structure of the underlying statutory provision.",3
52922,5348,Reference to a specific statute (like the CCPA) in a prohibition clause indicates the sentence is stating a legal safeguard regarding the treatment of rights-holders.,1
52922,6553,The presence of a direct negative promise ('will not discriminate') tied to the exercise of a legal right signals that the sentence's purpose is to inform about protection from retaliation.,1
52923,1273,"A sentence that couples a policy title with a specific revision date functions as a version stamp, marking the document as the current updated edition.",1
52923,355,"The presence of a revision timestamp in the header of a policy document implies that the content has been modified or superseded, thereby marking it as an updated version.",3
52923,5868,"Statements describing a visible marker, such as a modification date, that reflects the current version of the policy are characteristic of update-related disclosures.",2
52923,7366,"When a document lists multiple historical dates elsewhere, the title-plus-date header stands out as the authoritative indicator of the policy's latest effective version.",1
52949,1650,A sentence that enumerates the specific disclosures a business must furnish about its collection and sale of personal information satisfies the consumer's statutory right to know how their data is handled.,1
52949,6963,The presence of two parallel items—one about purposes and one about recipient categories—signals that the sentence is specifying the content of a mandated privacy disclosure rather than stating a policy or a request.,1
52949,8672,"When the text identifies the categories of third parties receiving personal information and the business purposes behind collection or sale, it directly describes the scope of a right-to-know inquiry.",1
52953,1110,"A sentence that articulates a consumer's ability to request deletion of their personal information, while noting exceptions based on legal retention obligations, expresses a data privacy right rather than a mere policy statement.",2
52953,3313,"A statement that qualifies when a deletion right applies by acknowledging legal constraints informs the data subject about potential restrictions, which is a key component of describing that right.",3
52953,3686,"When a stated deletion right is qualified by a list of allowable retention purposes, sentences detailing those purposes function to clarify the scope of that right.",3
52953,5788,Sentences that use normative language like 'you may request' to grant the consumer agency over their data are describing an actionable privacy right recognized under regulations such as the CCPA.,1
52954,1109,A sentence that states a right has limitations or exceptions is still a description of that right because it qualifies the scope of the right.,11
52954,1267,A sentence that contrasts the obligation to delete directly collected data with the lack of obligation for indirectly collected data elaborates on the right's conditions.,1
52954,3620,"Describing the boundaries of a right, including exclusions based on the source of the data, constitutes a description of the right itself.",1
52954,5929,Statements that specify what a data subject cannot request or what a controller is not obligated to do are part of explaining the right to delete.,2
52972,4751,"Language that frames differential treatment as part of a sanctioned incentive program, rather than as punitive discrimination, belongs under the non-discrimination provision of a privacy disclosure.",1
52972,5508,"Sentences that cite regulatory permission (e.g., 'as permitted by') for differential pricing or quality, stemming from data value, are characteristic of a description of the right to non-discrimination.",1
52972,7548,"When a privacy notice states that offering incentives can result in varied rates or service levels, it is clarifying the permitted boundaries of the non-discrimination right, which prohibits unjustified disparate treatment.",1
52972,93,"A clause that references a legal allowance for financial incentives tied to data use, while acknowledging it may yield different prices or quality, serves to explain an exception to the general anti-discrimination guarantee.",1
53055,1767,A sentence that explains what action the consumer may take and the scope of that action (limiting use to what is necessary) serves to define the right's parameters rather than state obligations or exceptions.,1
53055,2310,"A sentence that includes an explicit heading naming a specific consumer right, immediately followed by an 'You have the right' locution, is characteristically a description of that right.",1
53055,4508,Introductory or title-like text within a sentence that names the data subject matter (sensitive personal information) and the permitted restriction (limit use and disclosure) signals classification as a description of the right to limit use.,1
53055,6795,"The presence of language granting the consumer authority ('direct us to limit') frames the statement as informing the reader of an entitlement, which is the defining feature of a rights-description label.",1
53059,2195,"Sentences that frame the right in terms of user-initiated requests, rather than company obligations or exceptions, are classified as descriptions of the right itself.",2
53059,259,A sentence that explicitly states a user may request deletion of their personal data is classified as a description of the right to delete.,31
53059,4346,"Mentioning the scope of data covered (collected and retained) and any applicable exceptions clarifies the boundaries of the right, which is characteristic of a rights description.",3
53059,5139,The presence of the phrase 'right to request' signals that the text is articulating a legal or policy-based user entitlement rather than a procedural step.,6
53062,2092,"A sentence that explicitly states a user's ability to refuse a specific data practice, such as selling personal information, directly constitutes a description of the right to opt out of that practice.",4
53062,4638,"Language indicating that an opt-out can be exercised 'at any time' emphasizes the ongoing nature of the right, which is a core element of its description.",3
53062,4850,Matching the exact terminology used in the label—such as 'opt-out' and 'sale of your personal information'—indicates that the sentence uniquely identifies and describes the referenced right.,2
53062,8069,"When a sentence invokes a statutory definition or legal framework to clarify the scope of the data practice, it functions as a precise formal articulation of the right rather than a general policy statement.",1
53065,138,"A concise, unconditional statement of protection—without exceptions or procedural caveats—functions as a standalone description of the right it names.",1
53065,168,A sentence that explicitly states a commitment to not discriminate on the basis of exercising legal rights directly describes the right to non-discrimination.,4
53065,1811,A sentence that explicitly states a prohibition against discrimination for exercising legal rights directly describes the right to non-discrimination.,23
53065,3957,"Explicitly referencing the governing legal framework (e.g., California Privacy Laws) and conditioning the prohibition on the consumer's actions under that framework signals that the provision is restating a legally granted consumer safeguard.",1
53065,4400,"In privacy disclosures, a negative promise by the business (a commitment to refrain from certain conduct) functions to delineate the scope of a consumer's right, since the right is defined by the corresponding obligation on the company.",1
53065,646,A privacy policy sentence that contains a direct prohibition on adverse treatment ('we will not discriminate') tied to the consumer's exercise of statutory rights is characteristic of a description of the non-discrimination right.,1
53065,6924,"The presence of the phrase 'for exercising any of your rights' establishes the causal link between protected activity and the guarantee, making the sentence a direct articulation of the right.",1
53065,7236,"When a clause links the triggering event (exercising one's privacy rights) to a guaranteed outcome (no discriminatory treatment), it is serving an informational role of describing the right that statute affords to consumers.",1
53065,8658,"When the sentence references a particular jurisdiction's privacy statutes, it signals that the content is a legally defined right rather than a discretionary policy.",1
53068,1738,"A sentence that explains the mechanism for signaling a revised document, such as changing a date or version indicator, is characteristic of an update provision.",1
53068,5543,Sentences that describe how a document will reflect amendments—by altering a header or effective date—fall under the category of update notifications.,1
53068,6266,The inclusion of a clause about revising a visible marker after making changes indicates that the sentence pertains to the policy's update and revision process.,1
53068,7487,"When a policy states a conditional action to modify its own metadata upon future changes, it directly addresses the handling of policy updates.",1
5309,1092,A sentence that answers the question of with whom personal information is shared by specifying a class of agents is treated as a category of personal information shared or disclosed.,1
5309,1621,A sentence that explicitly lists the types of recipients to which personal data may be transferred or made available is classified under categories of information shared or disclosed.,4
5309,2986,"A short fragment that identifies a party acting on behalf of the data controller, or otherwise involved in processing data, indicates a disclosure relationship and is labeled accordingly.",1
5309,7657,"When a sentence appears as a list item under a heading such as 'We may share personal information with', it serves to enumerate a category of sharing or disclosure.",1
53096,1696,A sentence that explains how a user can obtain more details about the data practices of third parties in the context of advertising serves to clarify the mechanism for exercising an opt-out right.,1
53096,3670,Descriptions of the right to opt out of the sale or sharing of personal information often include instructions about how to access additional information about the companies involved.,3
53096,7423,"When a passage delineates a privacy right, any statement that elaborates on the informational resources available to the user is considered part of that delineation.",1
53107,1804,A sentence that states a consumer's entitlement to instruct a business to restrict processing of a specific data category directly constitutes a description of the right to limit the use of that personal information.,15
53107,2507,"A sentence that names a specific consumer right using the phrase 'Right to Request' and explicitly identifies the object of that right functions as a direct statement of what that right entails, meriting a description label.",2
53107,5119,"Phrases of consumer agency such as 'You have the right, at any time, to direct us to...' signal that the statement is articulating a user control right rather than a business obligation or exception.",1
53107,8431,"When a statement specifies the permissible purpose for data use (e.g., performing services or providing goods) as a condition, it is characterizing the scope of a limitation right rather than merely stating a data practice.",2
53108,159,Addressing the holder of the right directly in the second person marks the statement as an explanation of an entitlement afforded to the individual rather than a general policy announcement.,1
53108,1786,"A sentence that explicitly affirms a data subject's entitlement with grant phrasing (e.g., 'You have the right to...') signals a description of that right rather than a statement of a controller's obligation or procedure.",1
53108,4330,"Including qualifiers or considerations that govern how the right is exercised (e.g., the nature of the data and the purposes of processing) is characteristic of a descriptive statement of a right rather than an operational or compliance directive.",1
53108,5072,Naming a specific permitted action (such as correction) together with its target object (inaccurate personal information) defines the substantive scope of the right being described.,1
53110,2104,"A sentence that explicitly states a user's entitlement to request deletion of personal information is describing the right itself, rather than the process of fulfilling it.",2
53110,221,"A description of a right focuses on its existence and conditions, while omitting the procedural steps for exercising it.",1
53110,4346,"Mentioning the scope of data covered (collected and retained) and any applicable exceptions clarifies the boundaries of the right, which is characteristic of a rights description.",3
53110,5098,"Opening with a heading that names the right (e.g., 'Deletion Request Rights') signals that the following text defines that right.",1
53134,1506,A sentence that explains what information a business will disclose in response to a consumer rights request is typically categorized as a description of that right.,6
53134,3537,Content that outlines the specific details a consumer may request regarding their personal information directly reflects the scope of the right to know what data has been collected about them.,2
53134,4527,"Labeling a clause with a parenthetical alternative name (e.g., 'also called a data portability request') is characteristic of defining the nature of the informational right being described.",1
53134,7099,"The use of formal, legally precise terminology such as 'data portability request' signals an official statement of consumer privacy entitlements.",1
53134,7654,"When a sentence appears as a bullet point under an introductory clause about what a business will disclose, it directly characterizes a particular disclosure obligation.",1
53135,1394,A sentence that describes the specific content or format of information a consumer is entitled to receive in response to a verifiable request is categorized under the corresponding consumer privacy right.,1
53135,4951,Mentioning separate lists for sales and business-purpose disclosures indicates the content and structure of information a consumer can access under a right-to-know provision.,2
53135,572,A statement detailing how a business must enumerate categories of personal information sold or disclosed to distinct recipient categories falls under the right to know about sales and disclosures.,2
53135,8321,"When a sentence specifies what a business must reveal about the recipients of sold or disclosed personal information, it is evidence of the right to know the categories of third parties involved.",1
53136,1157,A sentence that begins with 'The right to' followed by an action verb and an object typically functions as a direct statement of a specific consumer or data subject entitlement.,4
53136,1169,"Mention of specific categories like 'Sensitive Personal Information' in connection with limiting further processing ties the sentence to the corresponding privacy right, signaling that it describes the right to restrict use of that data.",8
53136,826,"A sentence designating the power of a consumer to constrain how their personal information is applied maps to the label that names that same constraint, regardless of whether the sentence is a title or a full statement.",1
53136,8283,"When a sentence reiterates the exact standardized heading used throughout a policy to announce a limitation on the processing of personal information, it is labeled according to the nature of that limitation.",1
53137,1146,Sentences phrased as entitlements using second-person language ('you have the right') are generally categorized as descriptions of the corresponding rights.,3
53137,178,A declarative statement that both identifies the affected data type and prescribes the boundaries of its permitted processing functions as an exposition of the consumer's corresponding right.,1
53137,3527,Content that frames the provision as the consumer's prerogative—expressed in second person and tied to their own direction—serves to describe a right granted to them.,1
53137,7956,"When a sentence focuses on limiting the processing of a targeted data type, it directly serves as a description of a right to constrain the use of that personal information.",2
53188,184,A definitional sentence that explains the meaning of a right in terms of a prohibition of adverse treatment is a clear description of that right.,2
53188,5374,"Referencing a specific legal statute (e.g., the CCPA) in a policy statement signals that the sentence is articulating a statutory right rather than a general courtesy.",2
53188,5502,Sentences that begin with a heading naming the right and follow with a declarative promise of protection belong to the category of describing the right itself rather than explaining procedures or limitations.,1
53190,1783,A sentence that explicitly addresses whether personal information is sold for monetary compensation directly pertains to the disclosure category of personal information sale.,2
53190,3467,"Compliance-oriented documents organize statements by the regulatory question they answer, so a statement answering whether personal information is sold belongs in the corresponding category even when the answer is negative.",1
53190,433,"The label 'Categories of Personal Information Sold' applies to sentences that enumerate distinct types of personal data a business may handle, regardless of whether the sentence explicitly mentions selling, because the label classifies the data type itself.",12
53190,7409,"When a legal disclosure mentions potential transfer of personal data in corporate transactions, a clarifying statement that no sales occur for money is categorized under the sale category to provide a complete picture of sale practices.",1
53197,1800,"A sentence that explicitly states the policy may be modified and describes the mechanism for posting revised terms is classified as an update notice, because it directly addresses alterations to the document.",5
53197,365,"The presence of a heading or phrase such as 'CHANGES TO THE PRIVACY POLICY' directly indicates that the content addresses modifications, aligning with the label.",7
53197,4560,"The presence of forward-looking language about periodic modifications, combined with a reference to the document's own change history, strengthens classification as a policy-update clause rather than a substantive policy definition.",2
53197,8434,"When a statement describes an organization's ability to alter its terms over time rather than fixing current terms, it belongs to the category of revision and update disclosures.",1
53233,3139,"A statement that clarifies the variability of data retention periods for cookies contributes to defining the categories of personal information collected, as it specifies how the collected data is managed over time.",1
53233,3905,"Explaining the lifespan or expiration behavior of tracking technologies directly informs the reader about the duration and extent of data collection, which is a defining attribute of the categories of information collected.",1
53233,7328,"When a document enumerates the types of data collection tools and their operational details, any sentence elaborating on those tools' properties is treated as part of the same category of collected information.",1
53233,769,"A sentence that describes the technical characteristics of a data collection mechanism, such as how long its tracking elements persist, is classified under the categories of personal information collected because it specifies the nature and scope of the data being gathered.",2
53235,1098,"A sentence that appears in an enumerated list of rights and uses a phrase like 'concerning you' signals that the described right is exercisable by the data subject, which is characteristic of right-description labels.",1
53235,116,A statement that explicitly names a data protection right and explains what it permits the individual to do constitutes a description of that right.,5
53235,247,"A description of a right typically employs the infinitive verb form (e.g., 'to correct') to articulate the permitted action, making the sentence an explanatory statement of entitlement.",3
53235,8325,"When a sentence states an action directed at the data subject's own information and associates it with a legal term, it is serving as a definitional clarification of that legal right.",1
53236,2084,A sentence that explicitly states a data-related action a user may take (such as deleting or erasing) and pairs it with the corresponding legal right name serves to describe that right.,1
53236,5175,Phrasing that ties a concrete user action to the associated legal entitlement indicates the sentence is defining or explaining that particular privacy right.,1
53236,6337,"The inclusion of parenthetical synonyms or alternative terms (for instance, 'right to be forgotten') is a common technique for clarifying and describing a specific privacy right.",1
53236,7808,"When a sentence directly names the right itself (e.g., 'right to deletion') while outlining its practical effect, it constitutes a description of that right's essence.",1
5324,4208,"In a document section organizing which data types are given to each recipient type, a sentence enumerating those data types serves the section's purpose and should carry the matching disclosure label.",1
5324,501,A sentence that explicitly states that personal information is shared with third parties and specifies the recipient's purpose directly communicates the categories of information being disclosed or shared.,8
5324,8161,"When a sentence names standard data categories such as identifiers, network activity, or geolocation, it aligns with the disclosure-label pattern of listing shared information types.",1
5324,934,"A sentence introduced by a phrase indicating the scope of shared data (e.g., 'Personal Information we share') functions as a declarative disclosure, meriting a label about categories of shared information.",2
53249,1852,"The classification of a sentence as describing the right to correct is based on whether the associated text indicates that users can amend their data, not on the presence of the explicit word 'correct' in the sentence itself.",2
53249,352,"A general principle is that the mention of 'right to ... correct' in a privacy policy suffices to classify the sentence as a description of the right to correct information, as long as the sentence is presented as one of the user's rights.",1
53249,5238,"The label 'Description of Right to Correct Information' applies when the sentence uses language indicating an entitlement to request correction of personal data, even if the term appears in a list rather than as the sole focus.",4
53249,8115,"When a sentence lists multiple actions a user may request (e.g., access, correct, delete), the presence of 'correct' directly aligns with the label for the right to correct information.",1
53252,5696,"Sentences that negate a data practice (e.g., stating what is not done) still convey substantive information about that practice, as they define the boundaries of the data transactions being described.",1
53252,653,"Privacy policy sections intended to inform consumers about data-selling practices encompass both affirmative claims and explicit denials, since either form of statement directly responds to the legal inquiry about categories of personal information sold.",3
53252,6660,"The presence of a specific legal term of art, such as 'sell,' signals that the statement is categorizing the personal information transactions from a regulatory perspective, making it relevant to disclosures about sold data categories.",1
53252,8258,"When a sentence references a statutory definition (e.g., 'as that term is defined under US Privacy Laws'), it is providing a qualified disclosure about data-handling practices, which maps to the legal category of information sales.",1
53269,1434,A sentence that names a specific right and is immediately followed by an explanation of that right functions as a description of the right.,4
53269,1971,A sentence that explicitly names a data subject right and then elaborates on its scope by describing what the individual may request is classified as a description of that right.,7
53269,1976,A sentence that explicitly names a legal right and uses a colon to introduce a detailed explanation of that right's scope is typically labeled as a description of that right.,2
53269,4213,"In a document that enumerates multiple data subject rights, a sentence that elaborates on one particular right by stating its purpose and conditions constitutes a description of that right.",1
53277,2049,A sentence that explicitly promises no additional cost or reduced service quality in response to a consumer's action directly describes a non-discrimination guarantee.,1
53277,4714,"Language that prohibits adverse treatment conditioned on the exercise of legal rights serves to guarantee equal treatment, thereby defining a non-discrimination provision.",2
53277,80,A clause that frames the protection as conditional on the consumer's exercise of rights signals that the core subject is the right to non-discrimination.,2
53277,8548,"When a statement ties the absence of penalties or service changes to the exercise of specific rights, it functions as a description of the right to non-discrimination.",1
53284,208,"A description of a non-discrimination right typically contrasts the act of exercising rights with potential differential treatment, clarifying that differential treatment is only permitted under narrowly defined conditions.",4
53284,407,A label such as 'Description of Right to Non-discrimination on exercising rights' is appropriate when the sentence articulates a guarantee against adverse treatment tied to the activation of other rights.,3
53284,5338,"The reference to 'these rights' anchors the sentence to a previously enumerated set of entitlements, indicating the sentence describes a right that applies to those specific activities.",2
53284,7062,"The use of a negative commitment phrase (e.g., 'will not...') signals that the sentence is defining a protective guarantee or right rather than stating a general fact.",1
5329,1562,"A sentence that enumerates specific types of personal data (e.g., identifiers, network activity, geolocation) in the context of an information-sharing disclosure is classified as stating categories of personal information shared or disclosed.",5
5329,4046,"If a sentence appears within a privacy notice section dedicated to disclosing what information is shared, then any enumeration of data types should be interpreted as specifying the categories of personal information that fall under that sharing practice.",2
5329,6497,"The presence of a comma-separated list of distinct personal data types, without reference to recipients or legal bases, signals that the sentence is purely descriptive of the categories involved in sharing or disclosure.",1
5329,8358,"When a sentence uses a heading or phrase like 'Personal Information we share' immediately followed by a list of data categories, the primary function is to identify which types of consumer data are being transferred.",1
53389,1169,"Mention of specific categories like 'Sensitive Personal Information' in connection with limiting further processing ties the sentence to the corresponding privacy right, signaling that it describes the right to restrict use of that data.",8
53389,122,A concise heading that references a named limitation or ability to restrict processing serves to introduce and characterize the corresponding right in the document's structure.,1
53389,1830,"A sentence that explicitly names a consumer control over sensitive personal information, such as limiting its processing, is classified as describing the right to limit use of personal information.",4
53391,242,"A description of a right to limit use typically clarifies that the information will not be used beyond the purpose for which it was provided, emphasizing user control over their data.",3
53391,3196,"A statement that explicitly defines the permitted scope of processing personal or sensitive information (e.g., solely to fulfill a requested service or good) functions as a description of a right to limit that use.",2
53391,3441,Clarifying the narrow conditions under which sensitive data may be processed after collection constitutes an explanation of a consumer's ability to restrict such use.,1
53391,426,A sentence that explicitly states a user can request to limit or restrict the use or disclosure of their personal information is classified as a description of a right to limit use.,9
53391,4534,"Labeling as such occurs when the sentence directly articulates the conditions under which personal information may be used, rather than merely stating the right exists without detailing its extent.",1
53391,6991,"The sentence conveys the scope and boundaries of how sensitive information may be processed, thereby informing the reader of the limitations imposed on the use of that information.",1
53391,707,"Articulating that data usage is 'generally limited to' specific, consumer-requested purposes signals a boundary on processing, which is characteristic of a right-to-limit disclosure.",1
53391,802,A sentence describing how covered entities may or may not employ sensitive information beyond the original transaction aligns with documents that enumerate limiting-use rights.,1
53402,4558,Language about making users aware of data collection and usage in connection with policy revisions frames the text as part of a notice-of-change workflow.,1
53402,473,"A sentence that specifies an explicit effective date is commonly used to signal that a policy has been updated, as the date marks the start of the new terms.",15
53402,4974,Mentioning that changes will be displayed on the same page indicates an ongoing mechanism for versioning or revisal of the document.,1
53402,873,A sentence that explicitly states a policy will be revised and a new version will be made available indicates that the policy is subject to updates.,10
53403,165,"A sentence that explicitly describes how users will be informed of revisions to a policy indicates the policy is subject to change, which supports the 'Updated Privacy Policy' label.",26
53403,2838,"A sentence that states a company may periodically change its privacy policies in response to new or evolving products and services indicates that the surrounding text concerns policy modifications, making it consistent with an 'Updated Privacy Policy' label.",3
53403,4349,Inclusion of a specific effective date or revision date alongside a description of notification practices reinforces that the sentence concerns the policy's update process.,1
53403,4862,"Mentioning a mechanism for notifying users of material changes, such as posting on a website or updating an effective date, signals that the document's content is actively maintained and revised.",1
53405,3048,"A statement describing collection activities in general terms, rather than specific technical mechanisms or purposes, is treated as a high-level characterization of the kinds of personal information involved.",1
53405,4398,"In privacy disclosures, a general collection statement typically precedes or accompanies a detailed breakdown of data categories, indicating that the sentence itself is classified under the labeling scheme for those categories.",1
53405,5506,Sentences that broadly state the collection of personal information without enumerating specific data types serve as an umbrella introduction for a disclosure of personal information categories.,1
53405,8539,"When a statement refers to collecting information 'about you' and 'about the services you use,' it signals that the disclosure encompasses both identity-related and usage-related categories of personal information.",1
5342,2111,A sentence that explicitly states that a document may be revised over time signals ongoing policy maintenance and is characteristic of an updated privacy policy.,3
5342,2211,"A sentence that frames the possibility of modifications to privacy practices serves to establish transparency, a hallmark of an updated privacy policy notice.",1
5342,5163,Phrasing that indicates future changes or adjustments to the document's content directly supports classifying it under a section about policy updates.,1
5342,6763,"The presence of formal, notice-style language referencing periodic revisions aligns with the purpose of informing users about potential updates to privacy practices.",1
53435,1125,A sentence that explicitly states a business purpose for which personal information is used supports the disclosure of the categories and purposes required by a consumer's right to know about collected personal information.,5
53435,1471,"A sentence that discloses the specific business purposes or data-handling contexts in which personal information is involved falls under the category of describing the Right to Know PI sold or shared, because it informs the data subject about analytical uses of their information.",2
53435,301,Privacy disclosures that pair specific data categories with the purposes behind their sale or disclosure are typically drafted to satisfy regulatory transparency requirements about consumer information-sharing practices.,3
