sentence_id,idea_id,central,size
54957,1541,"A sentence that enumerates distinct types of personal data—such as names, contact details, identifiers, or commercial preferences—serves to define the boundaries of a category of personal information.",2
54957,7498,"When such an enumeration appears in a disclosure that explains how data may be transferred to advertising or service providers and treated as a 'sale' under privacy law, it is categorizing the personal information subject to that sale.",2
54960,761,A sentence that states an explicit effective or revision date using a phrase like 'Last updated' serves as the official marker of a policy's most recent modification.,13
55060,3254,Statements that instruct users to check the policy on each visit in case they overlooked announcements of revisions signal that the policy is subject to continuous updates and that the latest version is the relevant one.,2
55064,1849,"A sentence that explicitly enumerates a consumer's right to request information about the collection, use, disclosure, or sale of their personal data is classified as a description of the right to know about such data practices.",5
55064,236,A sentence that articulates a statutory or regulatory right for individuals to obtain details about the disclosure of their personal information to third parties constitutes a description of a right to know about such sharing or selling.,21
55064,428,"The label 'Description of Right to Know PI sold / shared' applies to sentences that articulate the circumstances under which personal information is collected and used, including the legal justifications that permit such sharing.",11
55064,6805,"The presence of legally recognized terminology from privacy statutes (e.g., categories of sale, disclosure for business purposes, cross-context behavioral advertising) signals that the sentence is articulating a procedural disclosure right rather than a policy statement or a mere acknowledgment.",2
55067,2148,A sentence that explicitly uses the term 'right to request' followed by an action like 'delete' for personal information is a direct marker of a privacy right description.,7
55067,5399,"Specifying the scope of data ('Personal Information that we have collected') clarifies what the right covers, which is essential to describing a right to delete.",4
55076,2770,"A sentence that specifies a concrete communication channel (e.g., email, phone, or online form) for initiating a rights request constitutes a method to exercise rights because it provides actionable instructions to the user.",3
55103,1285,A sentence that names specific data categories transferred to external parties can be classified under sold information when the broader document explicitly frames such transfers as a sale.,2
55103,3770,"Technical identifiers such as IP addresses, device IDs, and browser/OS details are treated as categories of personal information that may be sold or shared for advertising and analytics purposes.",2
5512,752,"A sentence clarifying that a stated consumer privacy right is subject to statutory exemptions contributes to describing that right, because delineating what the right does not cover defines its scope.",5
55122,1444,"A sentence that directly states a data subject's entitlement to request erasure of their personal information, while acknowledging legal qualifications, is characteristically labeled as describing the right to deletion.",4
55122,6933,The presence of the phrase 'right to request' combined with 'update or correct' signals that the statement is articulating a data-subject entitlement rather than a procedural step or obligation.,2
55139,469,A sentence that describes how a third-party advertising technology uses collected browsing data to serve targeted ads indicates that the underlying personal information is being shared or disclosed for advertising purposes.,3
5518,1196,"A sentence that explains the scope and conditions of a specific consumer privacy right, including permitted actions and the exceptions that limit it, functions as a description of that right.",5
55254,1430,A sentence that explicitly names a user's entitlement and then articulates that entitlement in plain terms is a direct description of that right.,3
55254,5711,"Sentences that pair an official legal term, such as 'right of rectification,' with a plain-language explanation of its scope are categorized as descriptions of that right.",2
55254,7089,"When a sentence uses phrasing like 'you have the right to...' and then specifies an action the data subject may request, it functions as an informative disclosure of a legal or policy-based correction option.",2
55257,580,"Sentences that provide reasons for refusing a deletion request are part of the description of the right to delete, as they outline the limitations on that right.",10
55257,848,A sentence that enumerates specific statutory exceptions or conditions under which a deletion request may be refused is describing the scope and limitations of the right to delete.,17
55268,1800,"A sentence that explicitly states the policy may be modified and describes the mechanism for posting revised terms is classified as an update notice, because it directly addresses alterations to the document.",5
55268,2070,"A sentence that explicitly states a right to modify or change a policy signals that the policy is subject to future updates, which is a hallmark of an 'Updated Privacy Policy' label.",7
55268,6565,The presence of a heading or phrase indicating modifications to the policy signals that the content pertains to policy updates.,6
55335,1461,"A sentence that directs users to a specific section for viewing policy changes demonstrates that the policy includes provisions for its own amendment, which is characteristic of an updated privacy policy.",2
55335,2070,"A sentence that explicitly states a right to modify or change a policy signals that the policy is subject to future updates, which is a hallmark of an 'Updated Privacy Policy' label.",7
55335,7297,"When a document contains a sentence describing the location for posting policy revisions, it signals that the policy has a mechanism for modification, thus categorizing it under the updated policy label.",2
55338,2253,A sentence that grants individuals the ability to ask whether their personal data is being handled and to view that data directly describes a right to be informed about the collection and use of their personal information.,3
55338,5482,"Sentences structured as a list of user entitlements, introduced by a phrase like 'The right to...', signal a description of a specific privacy right rather than a policy obligation or data practice.",4
55338,776,"A sentence describing access to categories, sources, purposes, or retention of personal data aligns with a 'right to know' description because those elements constitute the core information that such a right entitles a person to obtain.",2
55339,1965,"A sentence that explicitly names a consumer right, such as the right to delete personal data, is directly describing that right.",2
55339,4302,"The inclusion of a qualifier such as 'subject to certain exceptions' indicates that the sentence is describing the scope and limitations of the right, not merely mentioning it.",7
55339,4346,"Mentioning the scope of data covered (collected and retained) and any applicable exceptions clarifies the boundaries of the right, which is characteristic of a rights description.",3
55339,5482,"Sentences structured as a list of user entitlements, introduced by a phrase like 'The right to...', signal a description of a specific privacy right rather than a policy obligation or data practice.",4
55342,1230,"When the sentence links the non-discrimination guarantee to the exercise of other specified rights, it signals a right-to-non-discrimination statement.",5
55342,432,A label specifying a 'Description of Right to Non-discrimination' is indicated by the presence of both a protected activity (exercising privacy rights) and a prohibition on retaliation or unequal treatment.,3
55342,446,A sentence that explicitly names a right and frames it as a protection against discriminatory treatment is categorized as a description of that right.,2
55344,6668,"The presence of a stated purpose, like targeted advertising, establishes a commercial relationship that distinguishes actual 'sales' or 'shares' from routine service-provider processing, which determines the applicable disclosure type.",2
55347,1084,Sentences denoting the effective date of a policy section are labeled as updates when they coincide with a policy change notice and re-set the applicable timeframe.,6
55347,473,"A sentence that specifies an explicit effective date is commonly used to signal that a policy has been updated, as the date marks the start of the new terms.",15
55347,760,A sentence that explicitly states a revision date for a policy document serves as a marker indicating that the policy has been updated.,16
5535,797,A sentence that enumerates distinct types of external parties or circumstances under which personal data is transferred is classified as describing categories of sharing or disclosure.,9
55394,2282,A sentence that identifies a specific tracking technology used on a service signals that personal information is being collected through that technology.,2
55394,3706,"When a disclosure explains how communications are monitored or stored, it signals that the organization is collecting information that falls within a defined personal data category.",3
55406,1353,"A sentence that describes the business purposes for sharing data, such as marketing, advertising, or service operations, supports classification under categories of personal information shared or disclosed.",2
55406,1619,A sentence that enumerates the categories of recipients and the conditions under which sharing occurs aligns with a label concerning the categories of personal information shared or disclosed.,2
55406,1870,"A sentence that explicitly enumerates the categories of third parties or business partners (such as service providers, affiliates, or financial institutions) with which an organization shares personal information is characteristic of a disclosure about the sharing or selling of personal information.",3
55406,874,A sentence that explicitly states that collected data 'may be shared' with external parties indicates a disclosure of personal information to those parties.,2
55433,881,A sentence is labeled as describing categories of personal information sold when it enumerates specific types of personal data that the entity states it sells or discloses to third parties.,7
55447,551,A sentence that explicitly states that an individual may request correction of inaccurate data directly describes the right to correct information.,27
55447,6906,"When a sentence names personal information as the object of an update or correction action, it is characteristic of a description of the right to correction.",2
55448,1443,A sentence that grants individuals the ability to request corrections to their stored data is categorized as a description of a right to correct information.,9
55483,1236,A sentence that combines the act of selling with a detailed enumeration of the data types involved is typically assigned to the category describing the sold personal information categories.,2
55483,1519,A statement that appears within a section devoted to sales of personal information and that acknowledges the occurrence of sales is labeled under categories sold because the context signals that the disclosure pertains to the sale of consumer data.,4
55483,1856,"A sentence that explicitly enumerates distinct types or categories of personal data, introduced by a legal provision concerning their sale or share, is labeled to reflect the specific list of data types involved.",2
55483,4431,Sentences that use formal legal terminology and provide a specific breakdown of data types are generally labeled as the categories of personal information sold.,2
55483,982,A sentence that explicitly enumerates specific categories of personal information in the context of a sale or disclosure is classified under the label for the categories of personal information sold.,8
55488,1886,"Phrasing such as 'you have the right to request that [entity] delete' directly frames the user's entitlement, making the sentence a declarative statement of the right itself rather than a procedure or a denial.",3
55488,2020,"A sentence that explicitly names a user right (e.g., 'right to request deletion') and specifies the data subject (personal information) directly functions as a description of that right.",2
55488,4441,"In privacy policy contexts, any sentence that names both the user's power to initiate removal of personal information and the subject of that action (personal information) is typically categorized as a description of the right to delete.",2
55500,1236,A sentence that combines the act of selling with a detailed enumeration of the data types involved is typically assigned to the category describing the sold personal information categories.,2
55500,8145,"When a sentence names a data type (e.g., 'geolocation data') that is commonly defined by a privacy statute like the CCPA, it is interpreted as belonging to the set of data categories that the statute governs under that heading.",2
55500,836,A sentence that explicitly lists categories of personal information in direct connection with the term 'sale' and a privacy-law framework signals a disclosure of what is sold.,3
55528,2104,"A sentence that explicitly states a user's entitlement to request deletion of personal information is describing the right itself, rather than the process of fulfilling it.",2
55528,5399,"Specifying the scope of data ('Personal Information that we have collected') clarifies what the right covers, which is essential to describing a right to delete.",4
55530,1161,A sentence that explicitly names a specific user right and then explains the type of personal information to which that right applies serves to describe that right.,2
55530,5238,"The label 'Description of Right to Correct Information' applies when the sentence uses language indicating an entitlement to request correction of personal data, even if the term appears in a list rather than as the sole focus.",4
55530,551,A sentence that explicitly states that an individual may request correction of inaccurate data directly describes the right to correct information.,27
55537,35,A clause describing the conditions under which a policy can be altered and the means of communicating those alterations functions as an 'Updated Privacy Policy' statement.,4
55537,4699,"Language specifying where an updated version will be made available (e.g., on a website or through the services) is a hallmark of an update notice for a policy.",2
55537,4725,The presence of terms like 'updated policy' alongside a change and notification mechanism signals that the sentence's purpose is to inform users of a policy revision.,3
55537,873,A sentence that explicitly states a policy will be revised and a new version will be made available indicates that the policy is subject to updates.,10
55542,1789,A sentence that explicitly states a consumer's ability to prohibit the sale of their personal information directly expresses the right to opt out of such sale.,11
55542,2314,"A sentence that informs consumers of a mechanism to stop or restrict a specific type of data processing, such as an opt-out, is characteristic of a description of a data-subject right.",2
55542,887,A sentence that instructs a user on how to stop the transfer of their personal information to third‑party vendors for targeted advertising purposes is a description of the right to opt out of the sale or sharing of personal information.,5
55545,3954,"The presence of 'Limit Processing' paired with 'Sensitive Personal Information' directly signals a restriction on how personal data is used, which corresponds to the right to limit use.",3
55545,425,A label for a right description applies when the sentence tells the consumer that they can ask the organization to restrict a particular use of their data.,2
55545,4585,The presence of the phrase 'you have the right to request' signals a declarative articulation of a statutory consumer privilege rather than a procedural or exceptional detail.,13
55547,1139,A sentence that explicitly names a specific data subject right and frames it as the individual's entitlement is typically classified as a description of that right.,3
55547,4944,"Mentioning 'personal information' ties the stated right to the core subject matter of data protection, which is characteristic of privacy-right disclosures.",3
55634,218,"A description of a right commonly identifies the action required (such as deletion of personal information) and clarifies who bears that requirement, thereby defining the right's practical meaning.",2
55635,653,"Privacy policy sections intended to inform consumers about data-selling practices encompass both affirmative claims and explicit denials, since either form of statement directly responds to the legal inquiry about categories of personal information sold.",3
55638,653,"Privacy policy sections intended to inform consumers about data-selling practices encompass both affirmative claims and explicit denials, since either form of statement directly responds to the legal inquiry about categories of personal information sold.",3
55648,1847,A sentence that explicitly employs the verbs 'correct' or 'rectify' with reference to personal data characteristically describes the data subject's right to have inaccurate information amended.,10
55660,939,A sentence is labeled as 'Categories of Personal Information Shared / Disclosed' when it explicitly states that information is shared with a specific type of third party and lists the particular data categories involved.,6
55680,6141,"Text that describes the disposition of data as an asset during corporate transactions signals that personal information may be exchanged as part of the deal, which falls under sale categories.",2
55682,4238,"When a privacy notice uses disclosure verbs (e.g., 'disclose') alongside recipient categories and protective conditions, it functions as a statement about the categories of information being shared rather than about data collection or retention.",2
55733,2081,"A sentence that explicitly states a consumer has the right to request a specific data action, such as correction, directly describes that right.",2
55733,5703,Sentences that outline the precise contents of a mandated privacy disclosure—detailing what categories of information are reported to the requesting consumer—are characteristically classified as descriptions of the access or right-to-know right.,2
55733,571,Any statement that specifies how a company may respond to or fulfill a consumer's request to correct personal information belongs to the description of the correction right.,2
55739,1549,"A sentence that enumerates specific prohibited acts of differential treatment (denying services, varying prices, or altering quality) characteristically serves as a description of a non-discrimination right.",11
55740,97,A policy section that explicitly describes the possibility of future amendments and the notification procedures for those amendments is a hallmark of an update-notice clause.,3
55742,1792,A sentence that explicitly announces a modification to a company's data-handling practices—such as specifying the duration or purpose of retaining user information—is categorized as an updated privacy policy.,3
55742,3544,Mentioning specific communication channels for notifying users of changes indicates a notification mechanism within an amended privacy policy.,3
5575,1106,A sentence that describes the use of tracking technologies that gather data about a user's online behavior and preferences is classified as detailing the categories of personal information collected.,7
5575,3697,Statements that explicitly identify sources from which personal information is obtained are labeled as categories of personal information collected because they specify the origins of the data acquisition process.,6
55802,2123,"A sentence that explicitly states that personal information may be shared with third parties addresses the disclosure of sharing even when it does not list specific data fields, because referring to 'personal information' as a general category still falls under the scope of what is shared.",2
55804,304,A disclosure statement that explicitly restricts information sharing to what is legally required or allowed belongs in a section describing categories of data shared or disclosed.,3
55804,7479,"When a policy statement enumerates categories of data about users or visitors, even in aggregate or demographic form, and explains how those categories are provided to third parties, it belongs under the heading of personal information sharing or disclosure.",2
5584,1644,A sentence that enumerates the specific categories of personal information sold or shared within a defined lookback period directly fulfills the disclosure requirement of the right to know about such transfers.,4
5584,4350,"Stating the time frame (e.g., preceding 12 months) anchors the disclosure to a specific reporting period, a common feature of right-to-know notices.",3
55860,1644,A sentence that enumerates the specific categories of personal information sold or shared within a defined lookback period directly fulfills the disclosure requirement of the right to know about such transfers.,4
55860,5232,Sentences formatted as declarative disclosures within a privacy-policy section that addresses selling or sharing of data are appropriately assigned to a category that itemizes categories of personal information sold.,2
55865,820,A sentence describing the scope and purpose of a consumer privacy right should state what the right allows the individual to request or learn about.,2
5590,2002,"A sentence that explicitly names a specific right using the phrase 'Right to ...' directly identifies that right, making it a description of that right.",4
5590,3959,"Specifying the condition 'inaccurate' clarifies the purpose of the right (error correction), a hallmark of a substantive rights statement.",2
5590,5014,"Mentioning the data type ('Personal Information') along with the action identifies the scope of the right, which is characteristic of a formal rights description.",2
55908,1397,"The presence of terms such as 'sale' or 'transfer' in a corporate transaction context implies that personal information is among the assets that may be exchanged, making the sentence relevant to a disclosure about sold personal information categories.",3
55908,3092,"Statements describing business transfers and associated data disclosures serve as notice that personal information might be parted with for value or as part of a commercial deal, which is the essence of what the sold-information category captures.",3
55908,821,"A sentence describing the transfer of personal information to a successor entity during a merger, acquisition, or sale of assets is classified under categories of personal information sold because such corporate transactions are treated as a commercial transfer or disclosure of personal data.",11
55927,1978,A sentence that explicitly names a legal right in a declarative heading-style form is labeled as a description of that right.,3
55931,1713,A sentence that specifies legal exemptions or circumstances where a data deletion request may not be honored is an essential part of describing the scope and limitations of that right.,3
55931,196,"A description of a consumer data right often includes the limitations and conditions under which that right can be exercised, such as special handling for particular data categories.",3
55931,3313,"A statement that qualifies when a deletion right applies by acknowledging legal constraints informs the data subject about potential restrictions, which is a key component of describing that right.",3
55931,3457,Classifying a sentence as a description of a right does not require it to list only affirmative provisions; it also includes contextual constraints that define when the right applies.,2
55931,4407,"In privacy disclosures, clauses about exceptions to a described right are considered part of that right's description because they clarify the situations in which the right applies.",2
55943,3186,"A statement that pairs a privacy right (opt-out) with its beneficiary population (residents) and the targeted data use (sale) constitutes a clear description of that right, independent of procedural or fine-print details.",2
55943,7886,"When a sentence explains that a consumer can choose not to receive something only by exercising a specific opt-out action, it is defining the scope of control the consumer holds over the use of their personal information.",2
55984,1533,A sentence that enumerates distinct classes of external recipients in a privacy disclosure context signals the categories of parties involved in the sale or sharing of personal information.,3
55989,3593,"Describing a right in the form of a direct request or instruction, rather than as a passive statement of policy, is characteristic of a 'Description of Right' label.",2
55989,3793,"When the action specified is a modification of stored personal data, such as correcting it, the sentence directly corresponds to the legal right to rectification.",3
55996,1853,"Enumerating the concrete forms of adverse treatment prohibited—such as denial of goods or services, price differences, or reduced quality—indicates a substantive description of the non-discrimination protection.",5
55996,80,A clause that frames the protection as conditional on the consumer's exercise of rights signals that the core subject is the right to non-discrimination.,2
5601,60,A clause that commits to notifying users of material policy modifications is a hallmark of a section that addresses policy updates.,2
56028,3541,"Content that reads as a label or sub-label within a structured inventory of data types, rather than as a statement of purpose or collection method, should be assigned to the category indicating the kinds of personal information gathered.",2
56028,4138,"If the sentence describes data obtained through monitoring or measurement of a user's interaction with a service, then labeling it as a collected personal information category is appropriate.",2
56040,7703,"When a sentence lists distinct groups such as affiliates, vendors, service providers, and other entities that receive personal data, it directly indicates the categories of disclosures being made.",3
56040,797,A sentence that enumerates distinct types of external parties or circumstances under which personal data is transferred is classified as describing categories of sharing or disclosure.,9
56050,333,"A disclosure that states a negative fact about the sale of personal information still falls under the category of information about sold personal information, because it clarifies the absence of such sales.",2
56079,1443,A sentence that grants individuals the ability to request corrections to their stored data is categorized as a description of a right to correct information.,9
56087,954,"A sentence that enumerates types or sources of personal information (such as applications, preferences, transactions, or third-party data) following an introductory statement about 'sale' or 'sharing' under a privacy law is labeled as a category of personal information sold.",5
56088,1327,A sentence that provides a specific action or instruction for how an individual can exercise a data privacy right is classified as a method for exercising that right.,9
56089,1099,"A sentence that appears under a heading such as 'Changes to...' and directly states the right to alter the policy at any time is conventionally part of the section that governs future revisions, making the update-related label appropriate.",2
56089,2071,"A sentence that explicitly reserves the right to modify or update a policy at any time, without prior notice, describes the update mechanism and is therefore labeled as an instance of a policy update.",3
56095,1661,A sentence that identifies a specific external source or context from which a company obtains personal information belongs under a heading that enumerates the categories of personal data collected.,3
56095,5440,"Sentences describing the collection of information about an individual, even when they mention the source, serve to define the scope of personal data categories the organization gathers.",2
56126,3792,"Directly naming the applicable legal framework (e.g., referencing that the disclosure may qualify as a 'sale' under CCPA) indicates the sentence is characterizing the data transfers as a sale, which is the core meaning of a 'Categories of Personal Information Sold' label.",2
56126,812,"A sentence that explicitly enumerates distinct categories of personal data—such as commercial information, identifiers, usage data, geolocation, and inferences—and states they are shared with third parties signals disclosure of the specific types of information encompassed by a sale/disclosure label.",3
56129,1561,"A sentence that enumerates the categories of personal data a data subject may request (source, purposes, recipients, retention) describes the scope of the 'right to know/access' obligation.",4
56129,6658,"The presence of a specific jurisdiction qualifier, such as 'a California resident,' signals that the sentence is defining the nature of a legal entitlement within a privacy framework.",3
56145,165,"A sentence that explicitly describes how users will be informed of revisions to a policy indicates the policy is subject to change, which supports the 'Updated Privacy Policy' label.",26
56151,3531,Content that includes a formal definition of personal information and pairs it with illustrative examples of user-supplied data is grouped under a heading that discloses the categories of data the service collects.,2
56151,406,"A label concerning the categories of personal information collected applies to any sentence that identifies the kinds of personal data an organization handles, even when the sentence primarily describes an activity like inviting someone to research.",9
56203,2154,A statement that explicitly affirms that consumers will not face discriminatory treatment for exercising their privacy rights directly conveys the existence and scope of a non-discrimination right.,4
56203,3405,"Mentioning a specific legal framework, such as the CCPA, and tying it to the act of exercising privacy rights identifies the sentence as a formal description of a statutory right.",5
56251,2033,"A sentence that explicitly names the specific privacy rights being addressed, such as opting out of targeted advertising, sales, and sharing, is classified under the corresponding disclosure category.",2
56257,662,A privacy statement that explicitly names the types of recipients (such as service providers or affiliated entities) and the specific purposes served by sharing personal information is characteristically labeled as describing the categories of personal information shared or disclosed.,2
56282,2253,A sentence that grants individuals the ability to ask whether their personal data is being handled and to view that data directly describes a right to be informed about the collection and use of their personal information.,3
56282,4457,"In privacy policy documents, a sentence that serves as an introductory clause to a set of data-related requests is categorized under the right to know about personal information sold or shared.",2
56283,1443,A sentence that grants individuals the ability to request corrections to their stored data is categorized as a description of a right to correct information.,9
56302,1327,A sentence that provides a specific action or instruction for how an individual can exercise a data privacy right is classified as a method for exercising that right.,9
56304,1475,"When a document contains an explicit non-discrimination guarantee, sentences detailing actions that would violate that guarantee are naturally classified as descriptions of the right.",2
56318,2483,"A sentence that names a class of data about individuals, accompanied by clarifying examples of that data type, functions to identify a category of collected personal information.",2
56318,6390,The label applies when the sentence functions as a listed item within a set of required disclosures for a consumer privacy request.,2
56332,1935,"A sentence that explicitly labels its content with terms such as 'Shared,' 'Sold,' or 'used for Targeted Advertising' directly signals that the described activity involves disclosing personal information to outside parties.",2
56332,4002,"Headings that introduce sub-sections naming distinct third-party recipients function as organizational markers for enumerating disclosures of personal information, so they are assigned to the category describing what information is shared.",2
56337,1863,"A sentence that explicitly names the action of opting out and enumerates the categories of data processing (sales, sharing, targeted advertising) is a direct statement of the right to opt out.",2
56337,429,"The label 'Description of Right to Opt-out of sale of PI' applies to sentences that either state the right directly or plainly identify the subject matter of the opt-out, since such references form part of the disclosure required to make the statutory right effectively exercisable.",4
56337,6919,"When a heading or phrase is immediately followed by a clause that explains the right to opt out of the sale of personal information, the heading serves as a description of that same opt-out right.",2
56345,1289,A sentence that mentions a protected action (like exercising privacy rights) in connection with a promise of equal treatment is recognized as a description of the right to non-discrimination.,4
56345,1787,A sentence that explicitly states an entity will not treat someone adversely for taking a protected action is a direct description of a non-discrimination right.,8
56345,2890,A sentence that ties a non-discrimination guarantee to the act of exercising one's lawful rights indicates the protection is contingent upon and reactive to claiming other entitlements.,2
56345,7133,Using prohibitive language such as 'will not discriminate' indicates the sentence is articulating a right rather than stating a policy condition or exception.,2
56481,1971,A sentence that explicitly names a data subject right and then elaborates on its scope by describing what the individual may request is classified as a description of that right.,7
56484,262,"A description of the right to know commonly separates sales from business-purpose disclosures, so a sentence that covers one of those components while specifying the information to be revealed is part of that right's explanation.",2
56484,328,"A privacy notice that enumerates the categories of third-party recipients of personal information often functions as the required disclosure of categories of personal information sold or shared, because regulations treat transfer to those commercial parties as a sale or sharing.",5
56490,2358,A sentence that presents a specific procedural action (such as contacting a designated officer via a form) to enforce or act upon data privacy entitlements is classified as a method for exercising rights.,2
56495,2112,"A sentence that states the eventual deletion of personal information from records, subject to exceptions, directly outlines the scope and conditions of the deletion right, making it a description of that right.",7
56495,259,A sentence that explicitly states a user may request deletion of their personal data is classified as a description of the right to delete.,31
56498,1338,A sentence that explicitly states a user has the ability to update or correct their own personal data through a self-service method describes a right to correct information.,3
56498,1683,A sentence that explains a user can edit or update their personal details directly through an online account is describing the right to correct inaccurate information.,2
56498,4032,"If a document’s surrounding text explicitly addresses updates to the privacy policy and the user’s duty to inform, then a sentence about using an account to communicate data changes fits under that same privacy policy update directive.",2
56501,1787,A sentence that explicitly states an entity will not treat someone adversely for taking a protected action is a direct description of a non-discrimination right.,8
56501,2547,"When a sentence links a protected activity (exercising privacy rights) to a safeguard against adverse or unequal treatment, it serves to characterize the corresponding non-discrimination protection.",3
56504,789,A sentence that states a legal prohibition against differential treatment and outlines qualifying exceptions is describing a consumer's right to non-discrimination.,2
56561,1156,A sentence that explicitly uses the phrase 'right to opt-out' and names a specific category of data processing (such as 'sale') directly describes that consumer privacy entitlement.,7
56561,2241,"A sentence that functions as a section heading in a privacy policy often names a specific consumer right, and such naming is sufficient to classify it under the description of that right even when the detailed explanation appears in adjacent sentences.",4
56567,1591,A sentence that enumerates specific procedural actions or requirements for invoking a legal right is classified as describing methods to exercise rights.,2
56646,1750,"When a statement outlines the steps following confirmation of a request, including directing service providers to act, it explains the operational implementation of the right to delete.",2
56654,318,"A statement of non-disclosure or non-sale is a form of disclosure about the category, as it informs the reader about the organization's handling of that category.",2
56739,1958,A sentence that explicitly names a category of external recipients with whom personal information may be shared falls under a heading that catalogs the types of parties to which data is disclosed.,2
56757,1150,A sentence that explicitly names a consumer privacy right in its heading and then elaborates on what that right allows the consumer to do is classified as a description of that right.,41
56757,7919,"When a sentence explains the scope of a right by adding qualifiers such as 'restricted from further use,' it serves a purely descriptive function of outlining what the right entails.",2
5676,630,A privacy disclosure sentence is classified under the category of collected information when it explains how the organization will use data about an individual's interests and choices to customize future interactions.,7
5677,1782,"A sentence that explicitly addresses whether personal data is sold to third parties, such as by posing a direct question and providing an answer about sale, belongs to a disclosure category pertaining to sold personal information categories.",4
5677,5056,"Mentions of legal frameworks like the CCPA, which regulate sales of personal information, are strong indicators that the text addresses the sale of personal information categories.",2
56820,1606,"A sentence that explicitly enumerates the types of personal data gathered in an open-ended list is classified under the category of personal information collected, as it directly names the data types involved.",3
56846,328,"A privacy notice that enumerates the categories of third-party recipients of personal information often functions as the required disclosure of categories of personal information sold or shared, because regulations treat transfer to those commercial parties as a sale or sharing.",5
56846,4780,"Language that lists data categories alongside their use for selling or sharing aligns with the legal requirement to inform consumers about what information is collected, sold, or disclosed and why, which is the essence of a 'right to know' description.",2
56847,1443,A sentence that grants individuals the ability to request corrections to their stored data is categorized as a description of a right to correct information.,9
56847,3058,"A statement detailing how an organization will process a request to rectify data, including providing instructions and giving consideration to the request, pertains to the right to correction.",2
56847,4899,Mentioning both 'inaccuracies' and 'Personal Information' directly aligns with the scope of correction rights commonly established in privacy and data protection frameworks.,2
56849,2269,"A sentence that identifies a legal mechanism by which consumers may decline a specific data-processing activity constitutes a description of that opt-out right, regardless of the varying statutory terminology used.",3
56851,1787,A sentence that explicitly states an entity will not treat someone adversely for taking a protected action is a direct description of a non-discrimination right.,8
56851,620,"A pledge of non-discrimination on the basis of rights exercise is a standard and distinct element within privacy policies, warranting its own descriptive label.",2
56876,5213,"When a privacy policy introduces a named category of personal data, that category usually corresponds to one of the categories the policy states will be shared or disclosed with third parties.",2
56880,1511,A sentence that identifies a third-party recipient and then enumerates the types of user data that may be provided to that recipient is describing categories of personal information that are shared or disclosed.,11
56880,630,A privacy disclosure sentence is classified under the category of collected information when it explains how the organization will use data about an individual's interests and choices to customize future interactions.,7
56893,808,A sentence that tells individuals how to initiate a privacy request by specifying a contact channel (such as an email address) is labeled as a method for exercising rights.,9
56893,8143,"When a sentence names an explicit action (e.g., 'opt-out', 'request access') paired with a concrete mechanism (a named page, link, or number) to perform that action, it conveys how the right can be exercised.",2
56906,8086,"When a sentence is placed within a list enumerating different data types, it functions to articulate the full set of personal information categories the organization may use or share.",2
56912,4866,Mentioning an update date serves as a formal marker that the policy is current and has been changed as of that time.,2
56912,991,A sentence that references a revised policy and specifies how its updated version will be made visible to users signals that the content is an update notice.,4
5720,300,Any statement that names recipients of personal data and the conditions under which their own privacy policies apply constitutes a disclosure of personal information categories.,9
5736,1112,"A sentence that explicitly grants a data subject a right to stop or refuse a particular form of processing, such as profiling, is correctly classified as a description of a right to limit the use of personal information.",2
5736,2046,A sentence that explicitly prohibits a specific use of collected personal information clarifies the boundaries of data processing and thereby informs data subjects about how their data will not be handled.,2
5815,168,A sentence that explicitly states a commitment to not discriminate on the basis of exercising legal rights directly describes the right to non-discrimination.,4
5815,2051,A statement that explicitly commits to not penalizing or treating differently a consumer for asserting privacy rights is a direct articulation of a non-discrimination right.,3
5817,2353,Sentences that instruct readers on how to contact an organization to initiate a request for exercising privacy rights are classified under methods for exercising those rights.,3
5952,2230,A sentence that functions as a standalone heading introducing a specific context in which a company may transfer personal data is categorized as a type of information sharing or disclosure.,2
5984,1145,"A sentence that explicitly frames a capability as a right of the individual, using phrases like 'you have a right to request,' signals the description of a legal or policy entitlement rather than a mere operational step.",2
5984,420,A label for a 'Description of Right to Know PI Collected' applies when the sentence explicitly grants an individual the ability to obtain an accounting of their collected personal information and its flow.,8
5986,1408,A sentence that explicitly grants an individual the right to rectify or correct inaccurate personal data is characteristically a description of the right to correct information.,5
